zip,irs_returns,irs_pop,irs_income,statefips,state,irs_mean_hh_income,irs_ui_pct,irs_pct_with_Kinc,irs_avg_K_income,irs_K_inc_reliance,irs_pct_with_LLCinc,irs_LLC_inc_reliance,irs_avg_mort,irs_mort_inc_ratio,irs_SSI_reliance,irs_EITC_pct,irs_avg_AGI,irs_mean_ind_income
01545,17610,35600,1930736,25,"MA",109638.6,.0505395,.2924475,3470.074,.0316501,.0664395,.0738501,3563.43,.0325016,.0186981,.0607609,107792,54234.16
01550,8130,14740,342907,25,"MA",42177.98,.0897909,.0701107,407.3801,.0096586,.0147601,.0059579,1169.742,.0277335,.0256279,.2533825,41757.69,23263.71
01560,2120,4300,169304,25,"MA",79860.38,.0754717,.1981132,1241.038,.0155401,.0377358,.0062964,3224.057,.0403712,.01466,.0990566,79152.36,39373.02
01562,5680,10340,323262,25,"MA",56912.32,.0950704,.125,885.7394,.0155632,.0352113,.0215181,2065.493,.0362925,.031244,.1267606,56266.2,31263.25
01564,3960,7700,359908,25,"MA",90885.86,.0707071,.260101,3032.576,.0333669,.0681818,.0379819,3378.03,.0371678,.0250759,.0681818,89376.77,46741.3
01566,3370,6490,288281,25,"MA",85543.32,.0712166,.2225519,2420.771,.0282988,.0682493,.0313687,3169.139,.0370472,.0276501,.074184,84368.84,44419.26
01568,3660,7350,404327,25,"MA",110471.9,.0628415,.3005464,3617.76,.0327482,.0710383,.0288677,4139.891,.0374746,.0157917,.0601093,108949.5,55010.48
01569,6650,12590,485110,25,"MA",72948.88,.0766917,.1849624,2100.15,.0287893,.0496241,.0226773,3139.398,.0430356,.0231535,.0857143,72067.52,38531.38
01570,8300,14650,446814,25,"MA",53833.01,.0831325,.113253,1369.518,.0254401,.0277108,.0329197,1639.277,.0304512,.0285264,.1771084,53265.54,30499.25
01571,5400,10030,328008,25,"MA",60742.22,.0851852,.1277778,959.0741,.0157892,.0314815,.0193471,2211.667,.0364107,.0254232,.1240741,60169.63,32702.69
01581,9410,19090,1131637,25,"MA",120259,.0510096,.3273114,6428.374,.0534544,.0733262,.0516685,3463.018,.0287963,.0172361,.0520723,118530.7,59279.05
01583,3680,6490,271804,25,"MA",73859.78,.0652174,.2391304,2337.228,.0316441,.0516304,.0218761,2757.609,.0373357,.0349001,.0733696,72877.72,41880.43
01585,2060,3780,130987,25,"MA",63585.92,.0776699,.1553398,1031.068,.0162154,.0436893,.037309,2311.165,.0363471,.029438,.1116505,62549.52,34652.64
01588,4880,9190,322872,25,"MA",66162.3,.0860656,.1536885,856.5574,.0129463,.0348361,.0340445,2429.098,.0367142,.0212344,.1311475,65403.89,35132.97
01590,4320,8560,419844,25,"MA",97186.11,.0694444,.2638889,3124.074,.0321453,.0694444,.0438139,3894.907,.0400768,.0221773,.0601852,95730.55,49047.2
01602,11150,19840,650354,25,"MA",58327.71,.0681614,.1533632,1237.399,.0212146,.0304933,.0129668,1942.601,.0333049,.0264041,.1426009,57588.88,32779.94
01603,9320,17180,369029,25,"MA",39595.39,.0783262,.054721,267.8112,.0067637,.0128755,.0052516,1162.768,.0293663,.0161451,.2650215,39237.77,21480.15
01604,17870,30980,812821,25,"MA",45485.23,.0727476,.0822608,556.5193,.0122352,.0173475,.0079144,1151.427,.0253143,.0181368,.2132065,45052.94,26236.96
01605,11610,21630,499408,25,"MA",43015.33,.0732128,.0766581,389.1473,.0090467,.0137812,.0144831,1149.612,.0267256,.0165296,.2807924,42611.89,23088.67
01606,10500,18090,597540,25,"MA",56908.57,.0657143,.1342857,949.4286,.0166834,.0247619,.0107273,1967.143,.0345667,.0232821,.1285714,56365.52,33031.51
01607,4110,7320,165497,25,"MA",40266.91,.0754258,.0559611,134.5499,.0033415,.0072993,.0014321,1090.998,.0270941,.014387,.2554744,39937.23,22608.88
01608,1620,2850,76269,25,"MA",47079.63,.0555556,.1049383,7141.358,.1516868,.0308642,.029986,346.9136,.0073687,.0195099,.3827161,46682.71,26761.05
01609,7290,12720,598183,25,"MA",82055.28,.0617284,.2030178,6851.029,.0834928,.0631001,.0600585,1726.063,.0210354,.0271355,.2043896,80949.66,47026.96
01610,8640,16190,247451,25,"MA",28640.16,.0752315,.0277778,130.0926,.0045423,.0069444,.0027278,321.875,.0112386,.0105193,.3831019,28423.03,15284.19
01611,1130,2030,56660,25,"MA",50141.59,.079646,.079646,242.4779,.0048359,0,0,1874.336,.0373809,.0219908,.1504425,49723.89,27911.33
01612,2210,4280,193739,25,"MA",87664.7,.0542986,.2488688,3328.507,.0379686,.0723982,.0587904,3451.131,.0393674,.0290804,.0588235,86125.79,45266.12
01701,16210,30020,1548268,25,"MA",95513.14,.0536706,.2917952,6074.892,.0636027,.0666255,.0263733,3474.398,.0363761,.0284738,.0672424,94010.55,51574.55
01702,16090,28680,968804,25,"MA",60211.56,.0509633,.1311374,4336.606,.0720228,.0341827,.0312117,1536.607,.0255201,.0193899,.1702921,59392.61,33779.78
01718,330,640,31191,25,"MA",94518.18,.0606061,.3333333,1115.151,.0117983,0,0,3003.03,.031772,.0274438,.0606061,93278.79,48735.94
01719,2580,4970,325463,25,"MA",126148.5,.0465116,.3875969,8850.388,.0701585,.0813954,.0208841,3811.24,.0302123,.0154611,.0426357,124672.5,65485.51
01720,10410,22190,1469783,25,"MA",141189.5,.0461095,.4207493,10230.36,.0724583,.0845341,.0381111,4282.901,.0303344,.0175434,.0461095,139108.3,66236.28
01721,8580,16680,834657,25,"MA",97279.37,.0606061,.2867133,3094.755,.0318131,.0664336,.0335012,3960.839,.0407161,.0188688,.0629371,95982.98,50039.39
01730,6820,13490,952483,25,"MA",139660.3,.0513196,.42522,12379.03,.0886368,.0879765,.0708149,4145.015,.0296793,.0255648,.0513196,137387.3,70606.59
01731,770,2350,49152,25,"MA",63833.77,.025974,.1688312,1006.494,.0157674,0,0,415.5844,.0065104,0,.1948052,63298.7,20915.74
01740,2480,5250,388428,25,"MA",156624.2,.0524194,.4354839,11187.5,.0714289,.1169355,.0543601,5562.097,.0355124,.0151225,.0322581,154199.6,73986.29
01741,2440,5120,638917,25,"MA",261851.2,.0409836,.5819672,49434.84,.1887898,.1762295,.0782152,6472.541,.0247184,.0147656,.0204918,257652.5,124788.5
01742,8580,17180,2554094,25,"MA",297680,.032634,.551282,62841.49,.2111042,.1713287,.1394553,5427.623,.0182331,.0146447,.0314685,292336.6,148666.7
01745,260,450,24566,25,"MA",94484.62,0,.2692308,673.0769,.0071237,0,0,3207.692,.0339494,.0161605,0,93538.46,54591.11
01746,6950,14220,790953,25,"MA",113806.2,.057554,.3251798,4809.64,.0422617,.0820144,.0538047,4495.54,.0395017,.0206599,.0503597,112042.9,55622.57
01747,3060,5840,243785,25,"MA",79668.3,.0588235,.2287582,1787.582,.0224378,.0490196,.016974,3317.647,.0416433,.0220235,.0718954,78674.18,41744.01
01748,7470,15860,1340340,25,"MA",179429.7,.0535475,.4002678,13471.49,.0750795,.1044177,.1090067,5611.646,.0312749,.0093342,.0374833,176100.7,84510.72
01749,10070,18350,742703,25,"MA",73754.02,.0714995,.203575,1923.337,.0260777,.0436941,.0334158,2800.497,.0379708,.0270485,.082423,72751.24,40474.28
01752,19970,36360,1387661,25,"MA",69487.28,.0665999,.1782674,1755.533,.0252641,.0370556,.0237054,2316.825,.0333417,.0225581,.1081622,68573.36,38164.49
01754,5410,9890,422220,25,"MA",78044.36,.0683919,.2125693,2131.054,.0273057,.0425139,.0154635,3264.14,.0418242,.0225641,.0757856,76998.15,42691.61
01756,3040,5990,301993,25,"MA",99339.8,.0690789,.2631579,5016.776,.0505012,.0822368,.0545642,4049.013,.0407592,.0189706,.0625,98081.25,50416.2
01757,14150,26190,968621,25,"MA",68453.78,.0720848,.1731449,1827.915,.0267029,.0416961,.0200708,2557.95,.0373676,.0268258,.1109541,67664.31,36984.38
01760,17590,33970,2038655,25,"MA",115898.5,.0494599,.3325753,6757.419,.0583046,.0750426,.0506726,4029.107,.0347641,.0186319,.0545765,114026.5,60013.39
01770,2000,4190,819481,25,"MA",409740.5,.035,.57,52627.5,.1284411,.19,.0965989,6720.5,.0164018,.0088593,.025,398570.5,195580.2
01772,4690,9750,1137355,25,"MA",242506.4,.0447761,.445629,44464.18,.1833526,.130064,.1314823,5150.959,.0212405,.0103363,.0298507,238511.9,116651.8
01773,2790,5350,986404,25,"MA",353549.8,.0322581,.6200717,83179.57,.2352697,.2114695,.1919041,5041.936,.0142609,.0169109,.0286738,348296.8,184374.6
01775,3420,7020,476902,25,"MA",139445,.0467836,.4093567,13798.83,.0989553,.0964912,.0659465,4795.906,.0343928,.0205661,.0350877,136857,67934.76
01776,8180,18220,2160177,25,"MA",264080.3,.0427873,.5220049,44056.85,.1668312,.1528117,.1442419,6636.553,.0251308,.0112116,.0342298,259972.6,118560.8
01778,6660,13700,2306594,25,"MA",346335.4,.042042,.53003,115647.6,.3339179,.1651652,.1282644,5727.627,.0165378,.0111905,.0285285,341917.7,168364.5
01801,21420,37070,1530949,25,"MA",71472.88,.0616246,.1718021,2672.456,.0373912,.04155,.0354662,2442.811,.0341781,.0249283,.0868347,70662.05,41298.87
01803,13100,24610,1198799,25,"MA",91511.38,.0549618,.2671756,4952.748,.0541217,.0564886,.033783,3101.221,.0338889,.0289848,.0572519,90449.54,48711.86
01810,15930,33110,2752138,25,"MA",172764.5,.0508475,.4149404,14039.74,.0812652,.1148776,.0874349,4983.428,.0288452,.0149782,.0439422,170043.1,83121.05
01821,16320,29630,1172699,25,"MA",71856.55,.0716912,.1666667,1195.956,.0166437,.0324755,.0200861,3167.524,.0440812,.025171,.0753676,71102.94,39578.1
01824,13080,24920,1219309,25,"MA",93219.34,.058104,.3004587,3591.132,.0385235,.0573394,.0286039,3481.728,.0373498,.0273917,.0550459,92021.56,48928.93
01826,16240,29680,1044872,25,"MA",64339.41,.0757389,.1293103,1033.559,.0160642,.0344828,.0251667,2750.431,.0427488,.023756,.1003695,63664.59,35204.58
01827,1620,3140,184182,25,"MA",113692.6,.0493827,.308642,3274.691,.028803,.0802469,.0589471,4134.568,.0363662,.0196599,.037037,111835.8,58656.69
01830,12290,21680,685961,25,"MA",55814.57,.078926,.1261188,839.1375,.0150344,.0268511,.0284521,2152.645,.0385678,.0253323,.1668023,55191.78,31640.27
01832,11550,20760,632296,25,"MA",54744.24,.0796537,.1168831,894.1992,.0163341,.0233766,.0090796,2237.662,.0408748,.0211815,.1861472,54171.69,30457.42
01833,4050,8200,408714,25,"MA",100917,.0592593,.2716049,4209.629,.0417138,.0641975,.0637683,4474.815,.0443415,.0207847,.0592593,99537.04,49843.17
01834,3330,6310,270076,25,"MA",81103.91,.0720721,.2342342,2426.427,.0299175,.048048,.0313727,3665.165,.045191,.0323872,.0600601,79968.47,42801.27
01835,7290,13180,470984,25,"MA",64606.86,.0768176,.138546,874.8971,.0135419,.0288066,.0295764,2716.735,.0420503,.0217035,.1179698,63780.52,35734.75
01840,2310,4180,57275,25,"MA",24794.37,.0995671,.008658,63.20346,.0025491,0,0,86.14719,.0034745,.0054125,.4718615,24641.13,13702.15
01841,22610,42620,614848,25,"MA",27193.63,.1079169,.0176913,144.8916,.0053281,.0053074,.0031813,404.5113,.0148752,.0080394,.4303406,27013.89,14426.28
01843,12720,23230,460608,25,"MA",36211.32,.0982704,.0455975,267.217,.0073794,.0078616,.0030199,876.6509,.0242093,.0157249,.3333333,35926.81,19828.15
01844,26220,47760,1517115,25,"MA",57860.98,.0778032,.131579,1222.998,.0211368,.0305111,.0180349,2307.552,.039881,.0248221,.1632342,57211.48,31765.39
01845,14060,27760,1725147,25,"MA",122698.9,.0576102,.3193457,9380.299,.0764497,.0874822,.0769517,4186.273,.0341183,.0189839,.0682788,120625.7,62145.07
01850,7400,13590,292151,25,"MA",39479.86,.0837838,.0445946,113.3784,.0028718,.0067568,.0034948,1139.054,.0288515,.0167277,.272973,39185.14,21497.5
01851,15480,28770,649345,25,"MA",41947.35,.0807494,.0600775,299.1602,.0071318,.0135659,.0078448,1047.545,.0249729,.0138925,.25646,41626.04,22570.21
01852,16270,28620,818272,25,"MA",50293.3,.0706822,.0928089,824.0934,.0163857,.0221266,.0148203,1509.773,.0300194,.0182775,.2089736,49804,28590.92
01854,11490,20740,514617,25,"MA",44788.25,.0818103,.0748477,392.5152,.0087638,.0191471,.0091486,1285.901,.0287107,.0144632,.2358573,44383.73,24812.78
01860,3340,6160,242679,25,"MA",72658.38,.0628743,.2035928,1592.216,.0219137,.0419162,.0277362,3314.671,.0456199,.0262445,.0808383,71752.4,39395.94
01862,4960,9090,372014,25,"MA",75002.82,.0665323,.1754032,1703.427,.0227115,.0362903,.0194966,3251.21,.0433478,.0226846,.0745968,74141.53,40925.63
01863,4770,8650,351468,25,"MA",73683.02,.0712788,.2159329,1571.279,.0213248,.0314465,.014576,2801.887,.0380262,.0286626,.0796646,72771.91,40632.14
01864,7850,15050,898104,25,"MA",114408.2,.056051,.2904459,6004.458,.0524828,.0802548,.0628524,4396.688,.0384298,.0185279,.0496815,112579.2,59674.68
01867,12390,24390,1401393,25,"MA",113106.8,.0492333,.3244552,6104.52,.0539713,.0726392,.0675064,4263.842,.0376975,.0221765,.0443906,111450,57457.69
01876,15950,28500,1202563,25,"MA",75395.8,.0689655,.1912226,1915.862,.0254107,.0369906,.0241692,3323.95,.0440867,.0281632,.062069,74599.94,42195.19
01879,6180,11660,525498,25,"MA",85032.04,.0744337,.2071197,1880.097,.0221105,.0517799,.0375682,3437.864,.0404302,.0182322,.0744337,84013.27,45068.44
01880,13690,24720,1196691,25,"MA",87413.52,.0591673,.2527392,3487.948,.0399017,.0540541,.0388354,3482.104,.0398348,.0242276,.0547845,86255.88,48409.83
01886,11280,23950,1420847,25,"MA",125961.6,.0567376,.3820922,6725.177,.0533907,.072695,.0395046,4386.879,.0348271,.0163874,.0398936,124317.4,59325.55
01887,11910,22460,1004769,25,"MA",84363.48,.0680101,.2132662,2772.712,.0328663,.0453401,.0235935,3696.138,.0438121,.0226201,.0604534,83366.5,44735.93
01890,10300,22010,2212302,25,"MA",214786.6,.0407767,.4786408,24101.26,.1122103,.1495146,.1198345,6097.67,.0283894,.0160389,.0320388,211206.1,100513.5
01901,820,1280,28085,25,"MA",34250,.0609756,.0365854,150,.0043796,0,0,563.4146,.0164501,.005875,.3292683,33889.02,21941.41
01902,21170,39490,780404,25,"MA",36863.68,.0713274,.0462919,281.9556,.0076486,.0118092,.0072693,1048.465,.0284417,.0181137,.2862541,36553.9,19762.07
01904,10090,18150,590510,25,"MA",58524.28,.0644202,.122894,797.1259,.0136204,.0227948,.0085028,2611.298,.0446191,.0302129,.1278494,58042.71,32534.99
01905,12320,23340,488014,25,"MA",39611.53,.0665584,.0462662,293.8312,.0074178,.0105519,.0059978,1292.857,.0326384,.0198826,.2613636,39347.32,20908.91
01906,14590,25260,944176,25,"MA",64713.91,.0699109,.1631254,1559.835,.0241036,.0452365,.0270267,2850.103,.0440416,.0341282,.0945853,64001.16,37378.3
01907,7230,13700,1021904,25,"MA",141342.2,.0539419,.3236515,9266.805,.0655629,.1078838,.1129451,4117.566,.0291319,.0197328,.0594744,138393.4,74591.53
01908,1950,3230,257915,25,"MA",132264.1,.0615385,.2923077,8763.59,.0662583,.0923077,.0537774,3438.461,.0259969,.0266716,.0615385,130342.6,79849.84
01913,8450,15050,607575,25,"MA",71902.37,.0710059,.1846154,1600.947,.0222656,.0426035,.0260297,3019.053,.0419882,.0220598,.1053254,70812.55,40370.43
01915,19650,34440,1709890,25,"MA",87017.3,.0610687,.2223919,7469.059,.0858342,.0585242,.039985,3006.005,.0345449,.0225629,.0910942,85651.55,49648.38
01921,3790,7930,970944,25,"MA",256185.8,.0395778,.4538259,19492.88,.0760888,.1609499,.104968,6107.388,.0238397,.0114785,.0316623,252165.7,122439.3
01922,1640,3110,174068,25,"MA",106139,.0731707,.3109756,7128.659,.0671634,.0792683,.0375945,4156.098,.0391571,.0268056,.0609756,104265.2,55970.42
01923,14550,25680,1154552,25,"MA",79350.66,.0597938,.2254295,3490.24,.043985,.0522337,.0520921,3124.674,.039378,.0284076,.0804124,78143.09,44959.19
01929,1760,3260,205525,25,"MA",116775.6,.0795455,.3238636,15719.32,.1346114,.1079545,.093103,4071.591,.0348668,.0181243,.0738636,114202.3,63044.48
01930,15020,25390,1102625,25,"MA",73410.45,.0918775,.2043941,4341.877,.0591452,.0645806,.064497,2335.819,.0318186,.0323746,.1158455,72080.36,43427.53
01938,7080,12710,761115,25,"MA",107502.1,.0579096,.3064972,7932.062,.0737852,.0861582,.0721717,3578.955,.0332919,.0275648,.069209,105448.2,59883.16
01940,6410,12690,934412,25,"MA",145774.1,.0405616,.3900156,9177.379,.0629562,.1294852,.1350892,4923.245,.0337731,.0226838,.0390016,142849,73633.73
01944,2630,5160,676434,25,"MA",257199.2,.0532319,.4562738,55477.57,.2156988,.1863118,.0948784,5711.787,.0222076,.015768,.0456274,252882.5,131091.9
01945,10420,20000,1693811,25,"MA",162553.8,.0460653,.428023,19516.03,.1200588,.134357,.0829331,5020.538,.0308854,.0228644,.0508637,159346.1,84690.55
01949,4240,8030,469524,25,"MA",110736.8,.0636792,.3066038,5954.481,.0537715,.1014151,.0750909,4582.547,.0413823,.0224121,.0518868,108565.1,58471.23
01950,9250,16600,1012520,25,"MA",109461.6,.0583784,.3048649,7035.352,.0642723,.0810811,.0617459,4185.081,.0382333,.0233684,.0572973,107362.3,60995.18
01951,1830,3300,241138,25,"MA",131769.4,.0546448,.3442623,13582.51,.1030779,.1147541,.1050187,4461.749,.0338603,.0231237,.0546448,128799.5,73072.13
01952,4340,7210,255064,25,"MA",58770.51,.0852535,.1428571,1695.161,.0288437,.0345622,.0258406,2535.253,.0431382,.0313451,.1198157,57850.92,35376.42
01960,27630,47560,1756723,25,"MA",63580.27,.0640608,.1867535,2162.034,.0340048,.0376402,.0176744,2455.592,.0386219,.0376269,.1006153,62889.04,36936.98
01966,3830,6440,382098,25,"MA",99764.49,.0678851,.3159269,12349.35,.123785,.075718,.0744338,2933.943,.0294087,.036857,.0835509,97848.56,59331.99
01969,3130,5910,294969,25,"MA",94239.3,.0766773,.2683706,3853.674,.0408924,.0638978,.0534565,3947.923,.0418925,.0221718,.0638978,92729.39,49910.15
01970,21900,35830,1298786,25,"MA",59305.3,.0703196,.147032,1852.648,.0312392,.0310502,.0232232,2067.717,.0348656,.0261313,.1479452,58467.03,36248.56
01982,3500,7120,530341,25,"MA",151526,.0457143,.3742857,15739.71,.1038747,.1085714,.1109965,4724,.0311762,.0154712,.0685714,148716.3,74486.09
01983,3100,6360,483406,25,"MA",155937.4,.0483871,.4322581,13853.23,.0888384,.1225806,.0935756,5081.936,.0325896,.0259368,.0322581,153026.8,76007.23
01984,1830,3590,388475,25,"MA",212281.4,.0437158,.4371585,14280.87,.0672733,.147541,.1404929,5077.596,.0239192,.0149456,.0382514,208870.5,108210.3
01985,2180,4330,295371,25,"MA",135491.3,.0458716,.3853211,12576.61,.0928222,.1192661,.0862407,4921.101,.0363204,.0215932,.0412844,132527.5,68215.01
02019,8630,15920,605478,25,"MA",70159.67,.0811124,.1738123,1323.175,.0188595,.0382387,.0285807,3225.145,.0459686,.0231932,.0822711,69437.43,38032.54
02021,11360,21590,1313430,25,"MA",115618.8,.0580986,.3019366,8441.813,.0730142,.0880282,.0982131,3851.408,.0333113,.0234432,.0642606,113750.4,60835.11
02025,3810,8060,933459,25,"MA",245002.4,.0393701,.4593176,31849.87,.1299982,.1706037,.1521138,6775.328,.0276541,.0133107,.0393701,240163.8,115813.8
02026,12910,23150,1327334,25,"MA",102814.4,.0549961,.2478699,5952.595,.0578965,.066615,.0608649,3323.548,.0323257,.0255731,.0790085,101371,57336.24
02030,2650,5640,1356915,25,"MA",512043.4,.0339623,.5924528,77838.87,.1520161,.2641509,.1312204,7870.566,.0153709,.0079777,.0188679,505094.7,240587.8
02032,2250,4590,244265,25,"MA",108562.2,.0666667,.28,3987.111,.0367265,.08,.0386957,4741.778,.043678,.0214071,.0577778,107136,53216.78
02035,9170,16880,901943,25,"MA",98358.02,.0621592,.2344602,5734.024,.0582975,.0654308,.0513569,3396.183,.0345288,.0208738,.0676118,96825.95,53432.64
02038,15490,30940,1612233,25,"MA",104082.2,.0574564,.261459,5713.041,.0548897,.0593932,.0340242,4026.404,.0386849,.0164486,.058102,102826.4,52108.37
02043,10920,22740,2506387,25,"MA",229522.6,.0412088,.4615385,22260.07,.0969842,.1410256,.1823398,6030.128,.0262725,.0168549,.032967,225601,110219.3
02045,5620,9110,425196,25,"MA",75657.65,.0729537,.2170818,4124.555,.054516,.0569395,.0428273,3075.267,.0406471,.0344006,.0907473,74269.04,46673.55
02048,11940,23040,1122105,25,"MA",93978.64,.0653266,.2303183,3454.941,.036763,.0502513,.039892,3421.357,.0364057,.0150476,.0695142,92808.46,48702.47
02050,11930,22510,1106607,25,"MA",92758.34,.0628667,.2321878,4261.609,.0459431,.0620285,.0533044,4005.951,.043187,.0270231,.0695725,91230.26,49160.68
02052,5930,12410,1126888,25,"MA",190031.7,.0505902,.4367622,17373.86,.0914261,.1197302,.1415172,5734.233,.0301751,.0124582,.0320405,186440.6,90804.84
02053,6460,12740,656115,25,"MA",101565.8,.0603715,.250774,2448.297,.0241055,.0603715,.0378638,4099.845,.0403664,.0156101,.0526316,100342.6,51500.39
02054,4210,7880,351779,25,"MA",83557.96,.0665083,.2375297,2821.378,.0337655,.0546318,.0305703,3643.468,.0436041,.0251237,.0665083,82321.62,44642
02056,4650,9650,619933,25,"MA",133318.9,.055914,.3569892,6054.193,.0454114,.088172,.0783294,5001.505,.0375153,.0191698,.0408602,130963.2,64241.76
02061,5120,10790,882017,25,"MA",172268.9,.0527344,.375,18319.14,.1063404,.125,.1090002,5762.305,.0334495,.018079,.0410156,169031.1,81743.93
02062,15560,27250,1272113,25,"MA",81755.34,.059126,.1838046,3562.339,.0435732,.0398458,.0162116,2424.036,.0296499,.0239546,.0874036,80886.63,46683.05
02066,8840,17260,1085925,25,"MA",122842.2,.0497738,.3246606,6507.579,.0529751,.0995475,.0779428,4980.882,.040547,.0246785,.0520362,120735.2,62915.7
02067,8310,18040,1180981,25,"MA",142115.6,.055355,.4163658,9409.025,.0662068,.1227437,.0929244,4683.995,.032959,.0180604,.0409146,138967.9,65464.58
02071,480,1000,45490,25,"MA",94770.84,.0833333,.2708333,1554.167,.0163992,.0625,.0200264,4041.667,.0426467,.0213454,.0625,93847.91,45490
02072,14550,25960,941683,25,"MA",64720.48,.0762887,.1621993,1146.598,.0177162,.0439863,.024418,2656.77,.0410499,.0292827,.1120275,63916.29,36274.38
02081,9630,18550,1036858,25,"MA",107669.6,.0550363,.2897196,6163.24,.0572422,.07892,.0529098,3955.452,.036737,.0239011,.0488058,106149,55895.31
02090,7090,15040,1756474,25,"MA",247739.6,.0423131,.4485191,41254.58,.166524,.1480959,.1608393,5421.016,.0218819,.0137713,.0282087,244543,116786.8
02093,5480,10670,594278,25,"MA",108444.9,.0638686,.2645985,5254.927,.0484571,.0821168,.0615604,4269.161,.0393671,.0166202,.0547445,106642,55696.16
02108,2660,3950,1421872,25,"MA",534538.4,.0225564,.6165413,130396.6,.2439425,.1917293,.2690193,4251.88,.0079543,.0069852,.0225564,527957.5,359967.6
02109,2760,3970,1069463,25,"MA",387486.6,.0289855,.4927536,114468.1,.2954118,.173913,.1569526,3250.725,.0083893,.0072522,.0181159,382867,269386.2
02110,2070,3080,942593,25,"MA",455358.9,.0241546,.7101449,128638.2,.2824984,.236715,.2107601,3949.759,.0086739,.0119532,.0241546,446921.3,306036.7
02111,3450,5440,788571,25,"MA",228571.3,.0492754,.3043478,47371.02,.2072483,.115942,.0646562,2757.971,.0120661,.0047351,.2028985,225529.3,144957.9
02113,4640,5300,367349,25,"MA",79170.05,.0323276,.2478448,2018.966,.0255016,.0431034,.041873,1067.026,.0134776,.0075732,.0258621,77757.55,69311.13
02114,7110,9270,1055735,25,"MA",148485.9,.0309423,.3530239,17940.08,.1208201,.0815752,.0679735,2033.474,.0136947,.0101825,.0351617,146245.4,113887.3
02115,7710,9670,993851,25,"MA",128904.1,.0337224,.2243839,19355.12,.1501513,.0544747,.0845117,1356.161,.0105207,.0063963,.1193255,127334,102776.7
02116,10660,14900,5913575,25,"MA",554744.4,.0337711,.4540338,239599.6,.43191,.1651032,.1423548,4205.065,.0075802,.0041501,.0609756,549900.9,396884.2
02118,12520,18970,1851594,25,"MA",147890.9,.0495208,.2779553,18228.04,.1232533,.077476,.1189618,3301.837,.0223262,.0046744,.1773163,145682.9,97606.43
02119,13010,22010,461910,25,"MA",35504.23,.0753267,.0368947,425.6725,.0119893,.010761,.0072741,722.9823,.0203633,.0106882,.32206,35201.84,20986.37
