zip,pct_dis,pct_dis_pop18_64,pct_dis_pop65over,age_adj_dis18_64,age2_adj_dis18_64
29002,8.3,7.3,34.4,-.8491928,.0265463
29003,21,23.5,39.1,12.39422,11.55206
29006,17.4,13.3,47.2,2.963887,.8898552
29009,27.1,32.9,37.8,20.57571,19.3174
29010,20.1,17.9,53.4,6.357417,6.29883
29014,21.9,25.6,28.5,16.36857,16.86483
29015,16.6,13.9,44.5,3.274747,3.653948
29016,9.2,9.9,26.7,1.030434,1.178216
29018,15.7,13.3,49.6,1.08606,2.063275
29020,15.7,12,37.5,-.457077,-1.524357
29021,15.7,12,37.5,-.457077,-1.524357
29030,11.5,11.7,26.4,-.7519615,.3220884
29031,14,10.4,29.5,-.9609286,-2.078782
29032,14.6,14.8,39,4.953533,5.765966
29033,12.8,10.5,35.8,-.9257841,-.714921
29036,11.7,7.9,31.6,-2.428156,-1.98082
29037,13.4,8.2,42.3,-4.013428,-5.159785
29038,19.4,15.5,64.9,4.954414,7.60568
29039,18.6,15.8,55.5,4.740025,4.059902
29040,17.9,18.5,50.6,8.364835,9.917584
29041,22.5,22.7,44.1,10.40417,9.522493
29042,24.8,20.2,60.8,8.79284,9.855663
29044,18.5,16.7,44.5,5.156495,5.938239
29045,14.7,14.5,39.4,4.814148,5.433331
29046,21.7,18.7,42.3,4.000325,4.443931
29047,18.3,11.7,42.4,-.8530367,1.298302
29048,23.8,23.1,40.9,10.49954,10.26827
29051,22.9,17.9,41.3,5.755031,4.661042
29052,30.1,25,65.6,12.29864,9.426884
29053,15,13.4,49.4,4.011697,4.664683
29054,11.5,8.7,37.4,-1.266662,-.1715658
29055,21.1,16.7,53.6,5.873957,5.526069
29056,19.5,15.6,50.7,3.817838,2.063284
29058,17.4,17.4,32.4,6.662716,6.511477
29059,16.1,14.5,44.4,2.116645,-.5947523
29061,15,15.3,33.1,4.053222,3.933027
29062,6,0,47.4,-13.87071,3.247914
29063,8.3,7.3,34.4,-.8491928,.0265463
29065,33.7,40.4,31.8,28.3162,26.76788
29067,15.9,14.7,41.2,4.233081,4.393981
29069,24.5,26.9,30.6,16.00656,13.87405
29070,16.1,12.9,40.6,2.100984,1.995143
29071,8.2,5.8,29.8,-3.028441,-1.943628
29072,8.2,5.8,29.8,-3.028441,-1.943628
29073,12,11,40.1,1.318032,1.668003
29074,7.1,13.8,0,-5.506669,-9.377831
29075,11,9.1,33.1,-1.723783,-.8468965
29078,14.7,11.9,44.4,1.836209,1.159493
29079,18.9,,18.9,,
29080,18.6,15.7,34,3.518273,2.144659
29081,28.6,31.2,58.6,18.01059,18.06189
29082,24.9,28,36.5,14.27015,21.75349
29101,13.4,13.8,51.9,3.511747,5.938533
29102,22.5,22.7,44.1,10.40417,9.522493
29104,24.8,25.3,32.8,11.50389,8.567971
29105,16.3,9.5,68,.0113297,-3.428322
29107,24.4,24.1,46.3,13.44738,12.53915
29108,12.9,11.3,41.3,.6728676,-1.047259
29111,16.5,13.4,46.6,1.874209,-1.943287
29112,22.3,19.7,62,7.909836,9.182678
29113,16.3,11.6,53.8,.5219065,-3.321946
29114,19.7,17.1,53.8,5.85231,5.34991
29115,16.8,13.1,46.7,1.95533,.4932562
29116,16.8,13.1,46.7,1.95533,.4932562
29117,2.1,2.1,,-6.273889,-6.982154
29118,13.3,9.6,44.5,-1.485633,-.2362532
29122,12.8,8.8,37.5,-6.131913,-4.079915
29123,15,14.5,44.3,5.023252,6.343382
29125,25.3,23,47.7,11.55962,12.69238
29126,13.6,10.3,40,.09494,-.252495
29127,13.9,8.9,35.4,-3.1866,-3.443864
29128,17.3,15.8,36.2,4.901404,4.524555
29129,26.7,26.3,42.1,15.92972,16.73477
29130,14.8,11.9,40.9,-.7313229,-.7209259
29132,19.8,18.1,48.9,6.658598,5.701798
29133,14.9,15.4,30.2,4.236517,4.026893
29135,18.4,18.2,34.9,6.300341,6.331448
29137,20,14.6,55.2,3.069796,2.29248
29138,13.3,11.5,40.5,1.029683,.6823702
29142,17.4,17.2,36.8,4.28161,3.277918
29143,22.9,17.9,41.3,5.755031,4.661042
29145,20.5,11.6,48.5,.5258328,-1.339241
29146,19.1,12.7,48.1,1.329996,-1.335561
29148,23.4,21.1,43.6,7.462719,5.827034
29150,17.8,16.3,45.4,5.295339,4.337731
29151,17.8,16.3,45.4,5.295339,4.337731
29152,7.2,13.4,,3.120402,2.665929
29153,18.8,17.9,47.5,7.037914,5.992021
29154,18.1,17.8,46,7.465506,7.988103
29160,14.1,12,39.4,2.048983,2.56674
29161,18.5,16.7,48.5,5.460044,5.499778
29162,17.1,17.9,32.7,7.801393,10.56508
29163,14.2,17.5,29.4,4.998451,4.769666
29164,20.1,18.3,39.2,7.156682,7.91893
29166,18.4,18.8,23.8,7.92666,9.555232
29168,19.3,19.8,45.6,9.264915,10.11584
29169,11.9,7.9,39.1,-3.554511,-2.965767
29170,11.4,8.3,41.2,-1.717415,-1.22197
29171,11.9,7.9,39.1,-3.554511,-2.965767
29172,16.3,15.1,43.8,4.450476,4.975759
29175,23.9,37.8,22.6,23.50461,19.31343
29177,11.7,7.9,31.6,-2.428156,-1.98082
29178,22,20.4,39.2,8.372449,9.280742
29180,19.8,18.1,48.9,6.658598,5.701798
29201,7.5,6.5,32.6,-3.627435,-1.382527
29202,3.9,3.9,,-12.61028,3.186711
29203,17.1,16.3,44.3,4.733046,3.297877
29204,16,14.1,39.2,2.299763,1.007538
29205,9,7.4,29.6,-4.012402,-1.716572
29206,10.2,6.8,34.7,-4.767876,-6.003305
29207,7.4,7.8,,-2.264706,1.162243
29208,4.4,4.5,,-3.73869,-1.860165
29209,13.8,12,43.2,1.018476,1.234416
29210,10.2,9.7,29.1,-.9429558,1.112869
29211,7.5,6.5,32.6,-3.627435,-1.382527
29212,11.1,9.8,31.2,-1.95525,-1.496962
29214,7.5,6.5,32.6,-3.627435,-1.382527
29215,7.5,6.5,32.6,-3.627435,-1.382527
29216,7.5,6.5,32.6,-3.627435,-1.382527
29217,7.5,6.5,32.6,-3.627435,-1.382527
29218,7.5,6.5,32.6,-3.627435,-1.382527
29219,11.3,9.7,35.2,-1.348104,-1.623423
29220,7.5,6.5,32.6,-3.627435,-1.382527
29221,10.2,9.7,29.1,-.9429558,1.112869
29222,7.5,6.5,32.6,-3.627435,-1.382527
29223,11.3,9.7,35.2,-1.348104,-1.623423
29224,11.3,9.7,35.2,-1.348104,-1.623423
29225,5.2,5.4,,-2.788194,-.6387759
29226,10.2,9.7,29.1,-.9429558,1.112869
29227,10.2,9.7,29.1,-.9429558,1.112869
29228,7.5,6.5,32.6,-3.627435,-1.382527
29229,7.5,7.5,31.9,.032227,-1.368368
29230,17.1,16.3,44.3,4.733046,3.297877
29240,16,14.1,39.2,2.299763,1.007538
29250,9,7.4,29.6,-4.012402,-1.716572
29260,10.2,6.8,34.7,-4.767876,-6.003305
29290,13.8,12,43.2,1.018476,1.234416
29292,7.5,6.5,32.6,-3.627435,-1.382527
29301,12.9,12.4,34,1.848571,1.593433
29302,14.5,12.3,36.9,1.254687,1.909218
29303,16.2,16.1,45.3,6.299349,5.390448
29304,18.3,17.3,49.4,6.182334,5.12352
29305,16.2,16.1,45.3,6.299349,5.390448
29306,18.3,17.3,49.4,6.182334,5.12352
29307,18,14.3,41.4,3.480979,1.890115
29316,13,11.6,39.5,2.671446,2.793128
29319,18.3,17.3,49.4,6.182334,5.12352
29320,4.6,4.7,100,-3.254136,-4.294918
29321,18.6,18.8,39.9,8.002497,6.884982
29322,17.8,18.3,36,7.782271,8.984344
29323,17.6,13,51.8,2.914968,2.192096
29324,23.7,14,52.6,2.862497,-7.682184
29325,20.2,19.2,42.9,8.650574,9.224596
29329,17.1,12,100,-1.636992,-5.837332
29330,21.8,19.3,59.2,9.602122,11.21006
29331,37.2,41.2,100,27.52478,29.79105
29332,25.2,17.7,51.6,3.989848,4.769935
29333,50.5,34.5,88.3,21.36481,26.88402
29334,14,11.8,46.7,3.03596,2.514953
29335,21.4,21.5,52.8,11.95649,12.68075
29336,12.9,12.4,34,1.848571,1.593433
29338,0,,0,,
29340,19.3,17.8,49.9,7.647067,6.481064
29341,16.5,15.5,36,5.338605,5.074224
29342,16.5,15.5,36,5.338605,5.074224
29346,50.9,52.4,45.7,42.23156,36.19956
29348,17.8,18.3,36,7.782271,8.984344
29349,15.9,15,34.8,4.850781,4.812077
29351,30.1,26.2,56.6,13.97771,14.7705
29353,18.1,17.8,36.8,7.153576,5.795749
29355,16.1,12,52.3,2.079705,3.62113
29356,17.3,15.9,34,3.392272,1.58732
29360,21.3,21,45.4,10.41013,10.27803
29364,25.7,22.2,58.9,12.68989,5.777284
29365,14,11.6,47.8,1.662746,2.019229
29369,10.1,10.3,25.1,.9428223,1.548125
29370,19,17.4,47.5,7.439234,4.420141
29372,19.3,19.4,45.9,8.524792,7.439666
29373,26.5,30.7,35.7,19.01437,17.07525
29374,14.7,11.9,39.6,.9147905,-.3378511
29375,12.8,20,55.6,9.305099,-.8223839
29376,12.4,7.5,37.4,-1.524006,-.9028883
29377,11.7,23.8,12.9,14.77827,10.37569
29378,30.8,0,75,-9.973302,-15.16724
29379,21.1,19.4,44.4,8.584658,8.19624
29384,19.3,17.7,38.2,5.28441,6.20433
29385,17.9,18.7,43.1,8.692299,8.053024
29386,14.5,12.3,36.9,1.254687,1.909218
29388,16,12.3,37.3,2.228536,1.94377
29395,18.1,17.8,36.8,7.153576,5.795749
29401,6.7,2,27.4,-10.14776,-6.574561
29402,6.7,2,27.4,-10.14776,-6.574561
29403,12.7,10.3,45.9,-1.329303,.009837
29404,1.7,1.5,,-6.699122,-6.863503
29405,15.4,14,46.2,2.949677,2.915102
29406,9.7,8.9,42.4,-1.837319,-.9957663
29407,12.3,8.5,35.6,-3.356295,-2.438233
29409,1,1,0,-7.075683,-5.477655
29410,9.8,8.2,37.2,-1.810778,-2.216473
29412,10.9,8.1,30.1,-3.779071,-2.66104
29413,12.7,10.3,45.9,-1.329303,.009837
29414,10.8,9.7,31,-1.774883,-1.270263
29415,15.4,14,46.2,2.949677,2.915102
29416,1.7,1.5,,-6.699122,-6.863503
29417,12.3,8.5,35.6,-3.356295,-2.438233
29418,11.2,10.7,34.7,-.2019346,.8831999
29419,9.7,8.9,42.4,-1.837319,-.9957663
29420,7.4,7.2,31.3,-2.294172,-2.367725
29422,10.9,8.1,30.1,-3.779071,-2.66104
29423,.7,.7,,-7.488229,-5.462185
29424,0,0,,-8.183842,-4.146531
29425,12.7,10.3,45.9,-1.329303,.009837
29426,20,19.3,39.9,7.583121,4.487569
29429,14.1,8.5,50.3,-4.824183,-3.71458
29430,14.7,14.1,38.2,3.378933,3.403558
29431,19.4,17.8,48,6.811646,6.38314
29432,17.7,12.5,38.5,.656373,-.2201061
29433,18,15.8,49.4,4.790512,3.757581
29434,12,2.5,57.8,-10.18534,-12.81077
29435,18.8,21.6,29.8,10.91887,10.5467
29436,17.5,15.8,39.2,4.349617,4.197566
29437,16.2,16.9,37.9,5.527214,7.470547
29438,10.8,6.2,23.3,-10.05808,-9.93056
29439,10.6,7.2,49.3,-6.778928,-1.999836
29440,16.3,15.2,40.4,3.186795,1.71586
29442,16.3,15.2,40.4,3.186795,1.71586
29445,10.8,9.1,40,-.9097847,-.5652345
29446,17.1,12.8,32.6,-.4559061,.0980165
29447,14.5,12.9,38.4,1.676055,-1.069327
29448,26.4,20.5,61.2,9.000777,5.893564
29449,17.3,11.5,40.6,-2.083029,-2.996634
29450,14.8,15.1,33.3,3.958292,4.222028
29451,9.8,5.8,22.5,-9.558103,-8.533695
29452,21.4,19.4,52.8,8.422873,4.452327
29453,14.1,10.9,51.5,-1.92989,-1.780292
29455,12,9.7,25.2,-3.59742,-3.332258
29456,11,8.5,44.5,-.9205761,-1.055656
29457,12,9.7,25.2,-3.59742,-3.332258
29458,22.8,18.1,46,4.289467,5.053311
29461,14.7,14.1,38.2,3.378933,3.403558
29464,8.6,4.9,33,-6.09477,-3.608622
29465,8.6,4.9,33,-6.09477,-3.608622
29466,5.5,5.2,16.8,-2.085595,-.5944102
29468,25.5,33.5,27.5,20.50521,18.62882
29469,8.2,0,31.9,-14.57323,-12.25631
29470,14.4,12.9,46.2,1.143532,3.075832
29471,17.5,15.8,35.4,5.257162,8.200135
29472,16.5,14.8,33.8,5.110286,6.609077
29474,27.4,30.9,47.4,19.16708,19.48395
29475,25.8,30.3,30.2,18.24406,17.90246
29476,19.9,20.6,47.7,8.922029,8.455673
29477,14.5,12.9,38.4,1.676055,-1.069327
29479,19.9,20.6,47.7,8.922029,8.455673
29481,13.6,7.6,50.3,-2.898876,-.8411411
29482,8.4,4.1,33,-9.593915,-3.769358
29483,13.2,11.7,40.7,1.74351,1.671341
29484,13.2,11.7,40.7,1.74351,1.671341
29485,9.7,8.4,32.8,-1.144566,-.7807394
29487,11.9,8.7,32.9,-3.565223,-3.575052
29488,18,15.8,49.4,4.790512,3.757581
29492,6.4,5.8,17.4,-2.532883,.9684442
29493,15.6,19.7,15.6,7.337694,4.096994
29501,12.7,12,32.7,1.546318,1.047811
29502,12.7,12,32.7,1.546318,1.047811
29503,12.7,12,32.7,1.546318,1.047811
29504,13.7,11.7,45.6,1.172277,.5737326
29505,13.7,11.7,45.6,1.172277,.5737326
29506,18,18.5,40,7.504173,7.38473
29510,19.4,18.6,52.4,7.277746,6.492214
29511,19.5,17.4,52.1,6.634874,5.182251
29512,20.1,17.9,47.2,7.431074,7.539133
29516,21,23.5,41.1,12.13067,12.96278
29518,21.2,19.4,55.2,6.463451,6.205284
29519,45,42.9,86.9,32.14423,32.2092
29520,17.6,17.3,39.3,6.6186,5.156349
29525,24.2,16.6,64.7,6.24509,6.97691
29526,16.5,13.7,41.5,2.982038,3.439634
29527,15.9,14.4,48.3,3.656889,2.77631
29528,16.5,13.7,41.5,2.982038,3.439634
29530,20.1,14.9,49.8,4.33265,2.76428
29532,17.3,16.5,37.1,5.066491,4.55761
29536,18.7,18.7,47.8,7.932975,6.47298
29540,22.8,22.9,36.5,12.08797,9.723023
29541,17.5,15.9,36.9,4.885576,5.269631
29543,23.7,14.7,43.5,.4085132,-8.668582
29544,23.5,24.5,51.2,14.31534,13.72531
29545,20.1,18.5,66.5,7.067699,4.532265
29546,16.5,12.4,47.9,.4787354,-.3104874
29547,20.1,15.7,49.1,5.057019,6.177265
29550,18.1,16.3,40.5,5.694126,5.180602
29551,18.1,16.3,40.5,5.694126,5.180602
29554,18.7,17.2,46,5.826936,4.997288
29555,18.8,16.4,53.6,6.208539,3.695431
29556,20.7,19.8,46.8,8.401287,7.235086
29560,23,21.4,47.7,9.885943,7.990347
29563,21,16.8,55.5,4.6526,3.636323
29564,21.2,22.6,34,9.952452,3.780307
29565,16.2,17.1,43.4,6.315035,3.661993
29566,18.2,16.4,30.3,3.100004,3.139908
29567,21.4,16.5,46.8,2.244767,1.012945
29568,16.6,15.8,34,3.494913,3.982799
29569,17.6,16.5,41,5.628652,4.964734
29570,20.4,23.7,44.6,12.52807,11.4641
29571,16.6,15.2,45,3.346895,2.118756
29572,13.9,9,29.3,-4.200717,-2.827072
29574,20.8,17.8,50.5,5.494841,3.583727
29575,15.1,11.4,31.6,-1.916505,-1.645494
29576,16.3,14.8,24.3,.556897,1.583099
29577,14.9,13.2,37.3,2.215645,4.135081
29578,14.9,13.2,37.3,2.215645,4.135081
29579,10.7,10.9,28.2,.7484344,2.115951
29580,27.4,22.9,51.2,10.19966,13.42694
29581,14.4,13.8,47.3,1.823265,-1.148882
29582,17.8,13.9,29.6,-1.025037,1.163777
29583,14.7,10.1,40.2,-1.075665,-3.551873
29584,15.6,18.2,28.6,6.723996,8.161593
29585,12.4,6.6,25.6,-7.492477,-7.297373
29587,17.8,13.9,29.6,-1.025037,1.163777
29588,13.7,13.5,27.9,2.794188,3.216805
29589,20.8,17.8,50.5,5.494841,3.583727
29590,23.3,20.8,40.8,11.0599,12.38978
29591,22.8,23.3,54,12.21859,10.29504
29592,20.5,26.6,57.4,16.35418,17.37215
29593,15.1,16.1,30.5,3.616848,2.52073
29594,18.4,12.9,64.7,1.752404,15.00089
29596,17.2,16.5,34.6,4.277045,2.124222
29597,17.8,13.9,29.6,-1.025037,1.163777
29598,17.8,13.9,29.6,-1.025037,1.163777
29601,14.9,13.9,30.9,2.99498,6.808687
29602,14.9,13.9,30.9,2.99498,6.808687
29603,14.9,13.9,30.9,2.99498,6.808687
29604,12.2,11.6,37,1.33992,-.2883562
29605,12.2,11.6,37,1.33992,-.2883562
29606,10.3,7.6,35.4,-2.595353,-2.032881
29607,10.3,7.6,35.4,-2.595353,-2.032881
29608,12,10.4,35.7,-.6089627,.4982485
29609,12,10.4,35.7,-.6089627,.4982485
29610,16.6,14.9,47,4.446341,3.627697
29611,16.6,14.9,47,4.446341,3.627697
29612,14.9,13.9,30.9,2.99498,6.808687
29613,3.6,3.7,,-4.488178,-2.684904
29614,2.6,2.6,0,-6.184383,-4.514666
29615,10.2,6.9,28.3,-4.204873,-3.921825
29616,10.2,6.9,28.3,-4.204873,-3.921825
29617,13.9,11.3,38.7,1.029464,.2358292
29620,20.1,19.2,42.7,8.137193,9.434434
29621,13.8,10.8,38.2,.5747803,-.2823917
29622,13.8,10.8,38.2,.5747803,-.2823917
29623,13.8,10.8,38.2,.5747803,-.2823917
29624,23,21.3,60.4,10.6151,8.139851
29625,16,14.3,38.3,3.607139,3.898265
29626,18.1,15.5,41.3,4.270052,2.559421
29627,20,18.4,46.1,7.528922,6.669937
29628,21.8,21.9,50.1,9.615443,7.518297
29630,11.4,9,42.5,-1.357041,-.6089258
29631,6.6,4.3,27,-5.877876,-4.171823
29632,1.8,1.9,,-6.439953,-5.641501
29633,6.6,4.3,27,-5.877876,-4.171823
29634,1.8,1.9,,-6.439953,-5.641501
29635,10.8,11.9,12.5,-.4063593,-5.313083
29636,12.2,11.6,37,1.33992,-.2883562
29638,15.9,12.2,47.6,.9502594,-2.488981
29639,11.9,6.5,42,-4.140366,-4.173738
29640,18.2,17,42.2,6.451764,6.88212
29641,18.2,17,42.2,6.451764,6.88212
29642,11.6,9.1,38.7,-.7312549,-.4033751
29643,17.5,18.3,20.8,5.600471,3.164587
29644,14.4,14.5,35.6,5.2591,5.180427
29645,19.1,18.3,44.5,8.294309,9.243766
29646,16.2,14.3,47.1,3.681274,3.501655
29647,17.3,15.6,42.6,4.763506,3.314583
29648,16.2,14.3,47.1,3.681274,3.501655
29649,12.6,10.2,35.4,.0130054,.102297
29650,8.3,6.3,30.7,-3.761572,-3.453147
29651,12.6,11.1,34.5,1.292816,1.107622
29652,8.3,6.3,30.7,-3.761572,-3.453147
29653,17.3,15.6,42.6,4.763506,3.314583
29654,20.7,19.2,50.5,7.972277,7.160202
29655,22.6,21.7,46.5,10.37337,9.770581
29656,16,13.8,36.4,2.864281,1.986759
29657,17.7,16.5,44.9,6.418541,7.517047
29658,16.4,15,55.9,4.641203,-.5791588
29659,20.4,32.5,31.6,21.0325,14.76991
29661,19.4,18,41.7,7.06109,6.543873
29662,9.6,8.1,31.9,-1.086224,-1.90031
29664,18.1,16.5,28.3,4.23026,6.274751
29665,68,0,100,-14.56437,-13.82556
29666,18.3,15.8,39.7,4.800778,4.554085
29667,15.2,18.3,10.4,14.91652,15.03772
29669,14.5,13.4,40.1,2.943646,3.147249
29670,16,13.8,36.4,2.864281,1.986759
29671,17.1,15.7,37.1,4.904275,4.14931
29672,15.4,12.1,30.1,-1.678145,-1.191732
29673,12.4,11.3,38.7,1.26367,-.2521898
29675,26.3,26.1,45.2,15.61649,14.79042
29676,18.9,19.6,22.3,3.984635,2.622774
29677,16,13.8,36.4,2.864281,1.986759
29678,17.9,15.2,42.3,4.429771,3.354532
29679,17.9,15.2,42.3,4.429771,3.354532
29680,8.9,8.5,31.7,-.0695992,1.017244
29681,7.7,5.8,28.4,-2.050462,-1.931763
29682,18.8,16,43,6.04011,3.899465
29683,4.5,0,60.6,-8.906715,-11.50748
29684,18.1,15.6,54,4.8914,4.830973
29685,15.5,8.8,38.6,-6.455747,-3.936611
29686,22.8,25.8,30,12.27005,13.347
29687,13,10.8,36.6,.1963137,.544483
29688,13,10.9,34.9,.2154039,.1610636
29689,16.1,13.1,38,.9799591,3.476796
29690,13,10.9,34.9,.2154039,.1610636
29691,19.8,19,47.4,9.093019,7.344485
29692,18.5,15.9,42.2,5.355103,3.787881
29693,26.3,26.1,45.2,15.61649,14.79042
29695,17.3,15.6,42.6,4.763506,3.314583
29696,12.1,14.8,17.1,3.397741,3.532998
29697,14,11.3,49.4,1.566806,-.5183994
29702,21.4,22.2,44.4,12.39597,11.17269
29703,12.5,12,29.2,2.676139,3.130688
29704,11.6,10.9,40,.7792143,1.390237
29706,17.3,16.2,39.6,5.143988,4.437393
29707,11.6,9.6,26.1,-1.179855,-1.381655
29708,5,2.9,26.2,-4.190542,-3.575887
29709,15.6,15,39.7,4.481265,3.252974
29710,12.5,12,29.2,2.676139,3.130688
29712,10.2,6.5,52.8,-5.068761,-7.175873
29714,17.9,16.7,57.1,7.702991,6.497172
29715,10,8.9,33.3,.8456272,.6349119
29716,10,8.9,33.3,.8456272,.6349119
29717,12.2,9.3,36.1,-.8236381,-3.159966
29718,13.4,11.4,43.9,1.781436,4.021042
29720,15.1,14.9,37.8,4.664719,4.672369
29721,15.1,14.9,37.8,4.664719,4.672369
29722,15.1,14.9,37.8,4.664719,4.672369
29724,33.3,,33.3,,
29726,13.4,12.7,34.1,.8916609,4.663536
29727,18.4,19.8,28.5,9.972063,12.26292
29728,13,12.6,33.1,2.605669,1.62078
29729,13.1,12.1,40.2,2.751535,2.976611
29730,13.2,12.1,36.9,2.069432,1.824772
29731,13.2,12.1,36.9,2.069432,1.824772
29732,10.8,8.5,35,-1.727248,-1.680122
29733,6.2,6.3,,-1.873502,-2.275169
29734,13.2,12.1,36.9,2.069432,1.824772
29741,24.1,18.6,56.9,8.229237,8.395954
29742,15.5,12.8,31.9,1.761819,2.83777
29743,20.1,13,53,1.405979,-.2109594
29744,15.1,14.9,37.8,4.664719,4.672369
29745,14.7,13.3,39.1,3.802424,3.664457
29801,12.4,10.1,38.8,-1.18282,-1.355423
29802,12.4,10.1,38.8,-1.18282,-1.355423
29803,11.1,7.9,27,-4.992087,-5.111698
29804,11.1,7.9,27,-4.992087,-5.111698
29805,24.1,20.1,57.8,9.54076,8.880495
29808,18.6,16.5,52.3,5.391448,3.950901
29809,12,11,37,-.6690264,.1262674
29810,24.5,22.8,51.4,10.98556,10.80579
29812,18.6,16.5,52.3,5.391448,3.950901
29813,18.6,16.5,52.3,5.391448,3.950901
29816,13.4,11.4,43.3,-.1351314,1.900772
29817,23,21.7,53.6,10.29795,6.452427
29819,24,22.2,50.2,12.35251,12.36125
29821,19.8,19.5,50.9,7.899439,9.83357
29822,18.1,19,46.5,8.044862,6.259695
29824,14.9,13.4,36.6,3.540658,4.9392
29826,27.7,46.8,0,33.31464,37.81412
29827,24.8,24.1,53,13.81965,15.21814
29828,34.6,29,54.2,17.05282,18.17515
29829,13.5,10.9,45.3,.53696,-.5642496
29831,17.4,14.2,52,2.994086,-.7702292
29832,17.9,17.3,35.3,5.989969,6.644654
29834,17.9,13.8,48.2,3.336122,3.349962
29835,20.7,18.6,30.7,3.848123,3.532294
29836,33.6,42.2,47.8,26.38319,29.72906
29838,18.9,12.5,39.6,-1.259868,1.462368
29839,11.1,7.9,27,-4.992087,-5.111698
29840,30.4,17.6,62.5,8.414261,.9241101
29841,12.5,10.2,36.3,-.5822838,-.7558497
29842,18.1,19,46.5,8.044862,6.259695
29843,30.7,29.7,63.2,16.98197,12.31122
29844,7.9,8.8,8.6,-6.390522,-1.386082
29845,16.6,15.7,39.9,3.393572,9.643023
29846,24.8,24.1,53,13.81965,15.21814
29847,17.9,18.9,41.7,7.702817,9.441126
29848,10.6,8.7,44.6,-1.24393,-3.452822
29849,7,4.4,46.2,-4.85892,-2.345506
29850,3.8,0,28.6,-12.19619,-7.708793
29851,16,16.5,49.3,6.05166,2.728729
29853,24.5,24.3,52.1,13.09992,10.36538
29856,15.4,18.2,31.3,8.133238,8.031467
29860,12.3,9.5,34,-1.576036,-1.33411
29861,12.5,10.2,36.3,-.5822838,-.7558497
29901,13,12.9,32.4,.9133543,.5818676
29902,13,12.9,32.4,.9133543,.5818676
29903,12.4,14.1,40.1,2.879605,1.637526
29905,2.6,7.3,,-1.355601,.6770747
29906,12.4,14.1,40.1,2.879605,1.637526
29907,12.9,10,31.6,-.7894812,-.8018532
29909,13.9,10.2,16.5,-10.03829,-11.11125
29910,8.7,6.4,30.8,-3.067231,-2.754469
29911,20.5,17.7,53.1,6.291711,5.735579
29913,14.1,9.5,44.9,-1.006399,-.8694658
29914,12.3,14.8,25,2.258301,.1790407
29915,17,24.7,24.2,4.275701,12.13424
29916,19.2,17.8,31.4,7.87576,6.003848
29918,17.7,16.9,39.5,7.814789,8.074613
29920,19.7,19.7,31,5.821044,4.358288
29921,29.3,20.7,56,3.423085,-.1864632
29922,20.5,15.1,78,3.782128,3.904027
29923,38.8,22.8,90.1,11.60769,19.80715
29924,14.1,9.5,44.9,-1.006399,-.8694658
29925,10.4,7,22,-5.302175,-6.926527
29926,10.4,7,22,-5.302175,-6.926527
29927,12.5,12.1,54,1.347677,-.031319
29928,11.4,4.7,22.7,-10.09019,-9.554708
29929,19.7,17,52.1,6.919461,7.452356
29931,12.3,14.8,25,2.258301,.1790407
29932,4.1,0,40.6,-10.4822,-10.70813
29933,14.1,9.5,44.9,-1.006399,-.8694658
29934,3.4,0,29.7,-12.36382,-14.8828
29935,16.2,18.8,20.6,6.980309,8.151012
29936,16.5,15.9,37.6,5.695603,4.679845
29938,11.4,4.7,22.7,-10.09019,-9.554708
29939,31,37.8,21.6,27.78392,31.3127
29940,12.3,14.8,25,2.258301,.1790407
29941,9.7,5.3,31.7,-10.07861,-13.8127
29943,30.1,32.8,46.1,21.34943,16.66198
29944,17.8,20.3,35.8,9.490823,8.239012
29945,18.2,22,36.8,9.76235,7.239729
30002,10.8,11.9,29,2.335367,5.978228
30003,4.7,4.9,17.2,-3.541176,-3.119074
30004,4.9,3.9,24.5,-3.327307,-2.664133
30005,5,3.6,28.1,-2.171721,.3663646
30006,5.7,4.6,19.7,-7.619658,-2.356639
30007,6.8,5.2,26.9,-4.750875,-3.182126
30008,9.5,9.2,41.7,.5497791,.140464
30009,10.2,5.2,46.2,-3.357462,-2.616297
30010,5.4,5.1,18.5,-4.415177,-3.538053
30011,10.8,10.6,34.6,2.112014,2.721486
30012,10.5,8.7,37.2,-.9055861,-1.84093
30013,9.1,7.7,35.5,-1.191794,-1.782402
30014,14,14.4,37.8,4.836048,4.384866
30015,14,14.4,37.8,4.836048,4.384866
30016,13,14,36.9,6.579427,5.837299
30017,7.1,4.8,34.9,-3.247613,-2.739192
30018,14,14.4,37.8,4.836048,4.384866
30019,7.6,5.6,41.4,-.3511037,.9734713
30021,8.7,9.7,35,1.25812,.0151884
30022,4.9,3.5,24.2,-4.362242,-2.371813
30023,10.2,5.2,46.2,-3.357462,-2.616297
30024,4.2,3.1,24.9,-2.476315,-.4278823
30025,12,11.3,28,1.390111,.1105526
30026,5.6,4.4,35.3,-5.114054,-4.599474
30028,8.9,8.3,28.9,1.154717,.1778944
30029,5.6,4.4,35.3,-5.114054,-4.599474
30030,9.8,5.8,46.1,-2.9338,-1.183726
30031,9.8,5.8,46.1,-2.9338,-1.183726
30032,16.9,16.9,41.3,5.904631,5.637518
30033,10.5,8.2,35.4,-1.81351,-.2053478
30034,13.8,12.2,38.7,.9231521,.3682863
30035,10.9,10.2,33.4,-.4102629,-1.493185
30036,13.8,12.2,38.7,.9231521,.3682863
30037,13.8,12.2,38.7,.9231521,.3682863
